developer,freetogame_profile_url,game_url,genre,id,platform,publisher,release_date,short_description,thumbnail,title
Riot Games,https://www.freetogame.com/runeterra,https://www.freetogame.com/open/runeterra,Card Game,441,PC (Windows),Riot Games,2020-01-24,A free-to-play CCG based on Riot Games' MOBA League of Legends.,https://www.freetogame.com/g/441/thumbnail.jpg,Legends of Runeterra
F5 Game Company,https://www.freetogame.com/vampire-empire,https://www.freetogame.com/open/vampire-empire,Strategy,440,Web Browser,R2 Games,2019-11-07,A multiplayer strategy game that focuses on the war between vampires and werewolves.,https://www.freetogame.com/g/440/thumbnail.jpg,Vampire Empire
1047 Games,https://www.freetogame.com/splitgate,https://www.freetogame.com/open/splitgate,Shooter,20,PC (Windows),1047 Games,2019-05-22,A free-to-play multiplayer shooter developed and published by 1047 games.,https://www.freetogame.com/g/20/thumbnail.jpg,Splitgate
KOG,https://www.freetogame.com/kurtzpel,https://www.freetogame.com/open/kurtzpel,Fighting,448,PC (Windows),KOG,2019-04-30,A free-to-play third-person action battle game from KOG Games.,https://www.freetogame.com/g/448/thumbnail.jpg,KurtzPel
Doobic Studios,https://www.freetogame.com/combat-arms,https://www.freetogame.com/open/combat-arms,Shooter,299,PC (Windows),"VALOFE, NEXON",2018-10-31,A free to play modern first person shooter with lots of maps and weapons!,https://www.freetogame.com/g/299/thumbnail.jpg,Combat Arms: Reloaded
Wizards of the Coast,https://www.freetogame.com/mtg-arena,https://www.freetogame.com/open/mtg-arena,Card Game,454,PC (Windows),Wizards of the Coast,2018-09-27,A free-to-play digital recreation of Wizards of the Coast's popular collectible card game.,https://www.freetogame.com/g/454/thumbnail.jpg,Magic: The Gathering Arena
Ediogames,https://www.freetogame.com/the-ultimatest-battle,https://www.freetogame.com/open/the-ultimatest-battle,Fighting,58,PC (Windows),Ediogames,2017-09-12,A free-to-play 2D platform game that pits two teams of players against each other in a variety of modes.,https://www.freetogame.com/g/58/thumbnail.jpg,The Ultimatest Battle
Dire Wolf Digital,https://www.freetogame.com/eternal,https://www.freetogame.com/open/eternal,Card Game,91,PC (Windows),Dire Wolf Digital,2018-11-15,"A strategy card game designed to take the best elements of Magic the Gathering, Hearthstone, and Hex and combine them all into one game.",https://www.freetogame.com/g/91/thumbnail.jpg,Eternal
Frogsong Studios AB,https://www.freetogame.com/spellsworn,https://www.freetogame.com/open/spellsworn,MOBA,42,PC (Windows),Frogsong Studios AB,2018-03-13,A free-to-play arena battle game developed and published by Frogsong Studios AB.,https://www.freetogame.com/g/42/thumbnail.jpg,Spellsworn
R2 Games,https://www.freetogame.com/the-third-age,https://www.freetogame.com/open/the-third-age,Strategy,457,Web Browser,R2 Games,2019-04-29,A free-to-play browser-based Strategy MMO game focused on story-based PvE gameplay!,https://www.freetogame.com/g/457/thumbnail.jpg,The Third Age
Espirit Games,https://www.freetogame.com/battle-arena-heroes-adventure,https://www.freetogame.com/open/battle-arena-heroes-adventure,Strategy,543,Web Browser,Espirit Games,2018-03-19,A MOBA with RPG elements.,https://www.freetogame.com/g/543/thumbnail.jpg,Battle Arena Heroes Adventure
Daybreak Game Company,https://www.freetogame.com/z1-battle-royale,https://www.freetogame.com/open/z1-battle-royale,Shooter,43,PC (Windows),Daybreak Game Company,2018-02-28,A highly competitive free-to-play battle royale shooter.,https://www.freetogame.com/g/43/thumbnail.jpg,Z1 Battle Royale
Juvty Worlds Ltd.,https://www.freetogame.com/wild-terra-online,https://www.freetogame.com/open/wild-terra-online,MMORPG,22,PC (Windows),Juvty Worlds Ltd.,2017-12-18,A medieval sandbox MMO designed with core players in mind.,https://www.freetogame.com/g/22/thumbnail.jpg,Wild Terra Online
Valve,https://www.freetogame.com/dota-underlords,https://www.freetogame.com/open/dota-underlords,Strategy,447,PC (Windows),Valve,2019-06-21,A free-to-play auto battler strategy game set in the world of Valve's Dota franchise.,https://www.freetogame.com/g/447/thumbnail.jpg,Dota Underlords
R2 Games,https://www.freetogame.com/eternal-fury,https://www.freetogame.com/open/eternal-fury,MMORPG,455,Web Browser,R2 Games,2019-05-21,A free-to-play ARPG from R2 Games!,https://www.freetogame.com/g/455/thumbnail.jpg,Eternal Fury
Vertigo Games,https://www.freetogame.com/blackshot,https://www.freetogame.com/open/blackshot,Shooter,282,PC (Windows),Papaya Play,2018-07-27,Get thrown into the fast-paced action of a virtual war zone and compete against other players.,https://www.freetogame.com/g/282/thumbnail.jpg,BlackShot: Revolution
The Farm 51,https://www.freetogame.com/world-war-3,https://www.freetogame.com/open/world-war-3,Shooter,538,PC (Windows),"Wishlist Games, The 4 Winds Entertainment",2018-10-19,A realistic multiplayer tactical FPS.,https://www.freetogame.com/g/538/thumbnail.jpg,World War 3
David Schneider,https://www.freetogame.com/bombtag,https://www.freetogame.com/open/bombtag,Strategy,47,PC (Windows),David Schneider,2018-02-12,A free-to-play multiplayer Bomberman-inspired game.,https://www.freetogame.com/g/47/thumbnail.jpg,Bombtag
PixelSoft,https://www.freetogame.com/global-adventures,https://www.freetogame.com/open/global-adventures,MMORPG,51,PC (Windows),SubaGames,2017-12-29,A free-to-play MMORPG developed by PixelSoft and Published by SubaGames.,https://www.freetogame.com/g/51/thumbnail.jpg,Global Adventures
Actoz Soft,https://www.freetogame.com/la-tale,https://www.freetogame.com/open/la-tale,MMORPG,322,PC (Windows),Papaya Play,2017-11-17,A 2D side-scrolling fantasy MMORPG with anime-inspired graphics.,https://www.freetogame.com/g/322/thumbnail.jpg,La Tale Evolved
Moonmana,https://www.freetogame.com/ultimate-pirates,https://www.freetogame.com/open/ultimate-pirates,Strategy,443,Web Browser,Gameforge,2019-12-02,A browser-based strategy MMO published for both desktop and mobile browsers by Gameforge.,https://www.freetogame.com/g/443/thumbnail.jpg,Ultimate Pirates
Holyday Studios,https://www.freetogame.com/firestone-idle-rpg,https://www.freetogame.com/open/firestone-idle-rpg,Strategy,468,Web Browser,Holyday Studios,2019-09-26,"Set in the fantasy world of Alandria, Firestone is an idle RPG in which players are tasked with building the best possible party of heroes and using them to defeat the undead and orcs that plague the world.",https://www.freetogame.com/g/468/thumbnail.jpg,Firestone Idle RPG
Crunchy Leaf Games,https://www.freetogame.com/crystal-clash,https://www.freetogame.com/open/crystal-clash,Strategy,451,PC (Windows),Crunchy Leaf Games,2019-08-30,A free-to-play fantasy RTS developed by Crunchy Leaf Games.,https://www.freetogame.com/g/451/thumbnail.jpg,Crystal Clash
PG5-Studio UG,https://www.freetogame.com/steinworld,https://www.freetogame.com/open/steinworld,MMORPG,353,Web Browser,PG5-Studio UG,2019-04-24,"A free-to-play, browser-based online fantasy role 
playing game done in an old-school 
16-bit style.",https://www.freetogame.com/g/353/thumbnail.jpg,Stein.world
Pegnio Ltd,https://www.freetogame.com/cosmos-invictus,https://www.freetogame.com/open/cosmos-invictus,Card Game,31,PC (Windows),Pegnio Ltd,2018-06-27,A strategic collectible card game developed and published by Pegnio Ltd.,https://www.freetogame.com/g/31/thumbnail.jpg,Cosmos Invictus
Valve,https://www.freetogame.com/artifact,https://www.freetogame.com/open/artifact,Card Game,503,PC (Windows),Valve,2018-11-29,"Valve’s Artifact is two games in one. Whether you’re looking for the original Dota 2 trading card game created with the help of card game designer Richard Garfield or something a little more streamlined, Artifact has both in one download.",https://www.freetogame.com/g/503/thumbnail.jpg,Artifact
Yager Development,https://www.freetogame.com/dreadnought,https://www.freetogame.com/open/dreadnought,Shooter,68,PC (Windows),Grey Box,2018-10-14,A free-to-play combat flight simulator developed by Yager Development and published by Grey Box.,https://www.freetogame.com/g/68/thumbnail.jpg,Dreadnought
Retrelon Games,https://www.freetogame.com/mirage-online-classic,https://www.freetogame.com/open/mirage-online-classic,MMORPG,535,Web Browser,Retrelon Games,2019-12-24,A browser-based free-to-play spiritual successor to 2001's Mirage Online.,https://www.freetogame.com/g/535/thumbnail.jpg,Mirage Online Classic
Rhino Games Inc.,https://www.freetogame.com/mythgard,https://www.freetogame.com/open/mythgard,Card Game,505,PC (Windows),Rhino Games Inc.,2019-09-18,"Rhino Games Inc.’s CCG Mythgard combines cyberpunk with the heroes, gods, and creatures of the fantasy in a modern setting to create a world where magic competes against technology for control.",https://www.freetogame.com/g/505/thumbnail.jpg,Mythgard
Booming Games,https://www.freetogame.com/conquerors-blade,https://www.freetogame.com/open/conquerors-blade,Strategy,456,PC (Windows),Booming Games,2019-05-30,"Command your own medieval army in Conqueror's Blade, a war simulator developed by Booming games.",https://www.freetogame.com/g/456/thumbnail.jpg,Conqueror's Blade
Toasty Leaf AB,https://www.freetogame.com/tale-of-toast,https://www.freetogame.com/open/tale-of-toast,MMORPG,44,PC (Windows),Toasty Leaf AB,2018-02-23,"A free-to-play open world MMO inspired by classic, core MMOs.",https://www.freetogame.com/g/44/thumbnail.jpg,Tale Of Toast
Funcom,https://www.freetogame.com/secret-world-legends,https://www.freetogame.com/open/secret-world-legends,MMORPG,64,PC (Windows),Funcom,2017-07-31,A free-to-play reboot of The Secret World.,https://www.freetogame.com/g/64/thumbnail.jpg,Secret World Legends
Naddic Games,https://www.freetogame.com/closers,https://www.freetogame.com/open/closers,MMORPG,52,PC (Windows),En Masse Entertainment,2017-12-19,"A free-to-play episodic anime beat-em-up developed 
by Naddic Games and published by 
En Masse Entertainment.",https://www.freetogame.com/g/52/thumbnail.jpg,Closers
Artplant,https://www.freetogame.com/riding-club-championships,https://www.freetogame.com/open/riding-club-championships,Racing,93,PC (Windows),Artplant,2016-09-27,An online competitive horse riding game inspired by traditional equestrian disciplines.,https://www.freetogame.com/g/93/thumbnail.jpg,Riding Club Championships
Kukouri Mobile Entertainment,https://www.freetogame.com/pixel-worlds,https://www.freetogame.com/open/pixel-worlds,MMORPG,65,PC (Windows),Kukouri Mobile Entertainment,2017-06-09,"A free-to-play, side-scroller MMO sandbox game developed and published by Kukouri Mobile Entertainment.",https://www.freetogame.com/g/65/thumbnail.jpg,Pixel Worlds
Kyy Games,https://www.freetogame.com/cabals-card-blitz,https://www.freetogame.com/open/cabals-card-blitz,Card Game,69,PC (Windows),BISBOG SA,2017-02-08,A free-to-play game developed by Kyy Games and published by BISBOG SA.,https://www.freetogame.com/g/69/thumbnail.jpg,Cabals: Card Blitz
Hi-Rez Studios,https://www.freetogame.com/paladins,https://www.freetogame.com/open/paladins,Shooter,95,PC (Windows),Hi-Rez Studios,2016-09-16,"A free-to-play team-based shooter developed and published by Hi-Rez Games, the creators of SMITE.",https://www.freetogame.com/g/95/thumbnail.jpg,Paladins
NIKITA ONLINE,https://www.freetogame.com/sphere-3,https://www.freetogame.com/open/sphere-3,MMORPG,154,PC (Windows),NIKITA ONLINE,2015-08-18,A fantasy action MMORPG with a non-target combat system.,https://www.freetogame.com/g/154/thumbnail.jpg,Sphere 3: Enchanted World
Virtys,https://www.freetogame.com/therian-saga,https://www.freetogame.com/open/therian-saga,MMORPG,421,"PC (Windows), Web Browser",Gameforge,2017-03-27,A browser-based sandbox MMORPG with a complex crafting system.,https://www.freetogame.com/g/421/thumbnail.jpg,Therian Saga
Dream Reactor,https://www.freetogame.com/spellweaver,https://www.freetogame.com/open/spellweaver,Card Game,128,PC (Windows),Dream Reactor,2016-02-02,"A free-to-play multiplayer online collectible card 
game that requires deep strategic and 
thinking.",https://www.freetogame.com/g/128/thumbnail.jpg,Spellweaver
AMZgame,https://www.freetogame.com/clash-of-avatars,https://www.freetogame.com/open/clash-of-avatars,MMORPG,374,Web Browser,AMZgame,2016-01-19,"A free to play 3D browser MMORPG with powerful Avatars, 50 mounts, 
and several loyal pets.",https://www.freetogame.com/g/374/thumbnail.jpg,Clash of Avatars
Piranha Games Inc.,https://www.freetogame.com/mechwarrior-online,https://www.freetogame.com/open/mechwarrior-online,Shooter,222,PC (Windows),Piranha Games Inc.,2015-12-10,A free-to-play PvP game that's a faithful adaptation of the popular MechWarrior strategy board games.,https://www.freetogame.com/g/222/thumbnail.jpg,MechWarrior Online
WeMade,https://www.freetogame.com/riders-of-icarus,https://www.freetogame.com/open/riders-of-icarus,MMORPG,106,PC (Windows),VALOFE,2016-07-06,"A free-to-play action MMORPG featuring mounted, in-air combat.",https://www.freetogame.com/g/106/thumbnail.jpg,Riders of Icarus
DiP Online,https://www.freetogame.com/luckcatchers,https://www.freetogame.com/open/luckcatchers,MMORPG,109,PC (Windows),DiP Online,2016-06-15,A free-to-play sandbox sim based on the novels of fantasy and steam-punk author A. Pehov.,https://www.freetogame.com/g/109/thumbnail.jpg,LuckCatchers
GTArcade,https://www.freetogame.com/league-angels-2,https://www.freetogame.com/open/league-angels-2,MMORPG,371,Web Browser,GTArcade,2016-04-06,A free to play browser MMORPG that captures all the beauty and elegance of its predecessor.,https://www.freetogame.com/g/371/thumbnail.jpg,League of Angels 2
Goodgame Studios,https://www.freetogame.com/legends-of-honor,https://www.freetogame.com/open/legends-of-honor,Strategy,383,Web Browser,Goodgame Empire,2015-08-20,A free to play browser based medieval fantasy 2D MMORTS.,https://www.freetogame.com/g/383/thumbnail.jpg,Legends of Honor
Bandai Namco,https://www.freetogame.com/naruto-online,https://www.freetogame.com/open/naruto-online,MMORPG,365,Web Browser,OAS Games,2016-07-20,"A free-to-play MMO based on the popular anime series and manga, developed 
by Bandai Namco Entertainment.",https://www.freetogame.com/g/365/thumbnail.jpg,Naruto Online
Apus Software,https://www.freetogame.com/astral-heroes,https://www.freetogame.com/open/astral-heroes,Card Game,117,PC (Windows),Apus Software,2016-03-15,A free-to-play collectable card game from the creators of Astral Masters.,https://www.freetogame.com/g/117/thumbnail.jpg,Astral Heroes
Game Hollywood,https://www.freetogame.com/dragon-awaken,https://www.freetogame.com/open/dragon-awaken,MMORPG,343,Web Browser,Proficient city,2017-01-03,"A free-to-play, browser-based fantasy RPG developed 
by Game Hollywood and published by 
Proficient City.",https://www.freetogame.com/g/343/thumbnail.jpg,Dragon Awaken
IDC/Games,https://www.freetogame.com/zula,https://www.freetogame.com/open/zula,Shooter,108,PC (Windows),IDC/Games,2016-06-23,A free-to-play online FPS developed and published by IDC/Games.,https://www.freetogame.com/g/108/thumbnail.jpg,Zula
Bad Pixel,https://www.freetogame.com/ufo-online-invasion,https://www.freetogame.com/open/ufo-online-invasion,MMORPG,110,PC (Windows),Bad Pixel,2016-06-08,"A free-to-play post-apocalyptic, turn-based tactical combat 
MMO developed by Bad Pixel.",https://www.freetogame.com/g/110/thumbnail.jpg,UFO Online: Invasion
Tactic Studios Inc.,https://www.freetogame.com/immortal-empire,https://www.freetogame.com/open/immortal-empire,MMORPG,139,PC (Windows),Tactic Studios Inc.,2015-12-03,A free to play multiplayer strategy RPG developed by Tactic Studios.,https://www.freetogame.com/g/139/thumbnail.jpg,Immortal Empire
VALOFE,https://www.freetogame.com/mu-legend,https://www.freetogame.com/open/mu-legend,MMORPG,87,PC (Windows),VALOFE,2017-03-23,A free-to-play MMORPG developed by Webzen and the followup to MU Online.,https://www.freetogame.com/g/87/thumbnail.jpg,MU Legend
Crunchy Games,https://www.freetogame.com/starbreak,https://www.freetogame.com/open/starbreak,MMORPG,118,"PC (Windows), Web Browser",Crunchy Games,2016-05-10,"A Roguelike MMORPG with MetroidVania-style platformer 
gameplay! Castlevania and Metroid fans will 
love this game!",https://www.freetogame.com/g/118/thumbnail.jpg,Starbreak
Atom Republic,https://www.freetogame.com/atom-universe,https://www.freetogame.com/open/atom-universe,Social,125,PC (Windows),Atom Republic,2016-02-27,A free-to-play multiplayer online social Virtual World set in a theme park.,https://www.freetogame.com/g/125/thumbnail.jpg,Atom Universe
GDT Limited,https://www.freetogame.com/metal-war-online,https://www.freetogame.com/open/metal-war-online,Shooter,137,PC (Windows),GDT Limited,2015-12-11,A high-speed multiplayer online concept car shooter game with racing elements!,https://www.freetogame.com/g/137/thumbnail.jpg,Metal War Online: Retribution
Reactive Drop,https://www.freetogame.com/alien-swarm-reactive-drop,https://www.freetogame.com/open/alien-swarm-reactive-drop,Shooter,70,PC (Windows),Reactive Drop,2017-04-20,A free-to-play top-down tactical co-op expansion on the Alien swarm game and Source SDK.,https://www.freetogame.com/g/70/thumbnail.jpg,Alien Swarm: Reactive Drop
BitCake Studio,https://www.freetogame.com/holodrive,https://www.freetogame.com/open/holodrive,Shooter,124,PC (Windows),Versus Evil,2016-03-24,"A free-to-play 2D multiplayer shooter developed by BitCake Studio and published by Versus Evil in which players play as customizable robots or ""Dummys"".",https://www.freetogame.com/g/124/thumbnail.jpg,Holodrive
Rocketeer Games,https://www.freetogame.com/wt3,https://www.freetogame.com/open/wt3,Shooter,134,PC (Windows),Rocketeer Games,2015-12-23,"A MMO shooter with infantry, vehicle, and air combat across massive maps!",https://www.freetogame.com/g/134/thumbnail.jpg,War Trigger 3
Ronimo Games,https://www.freetogame.com/awesomenauts,https://www.freetogame.com/open/awesomenauts,MOBA,67,PC (Windows),Ronimo Games,2017-05-24,A 3v3 2D battle arena Developed by Ronimo games.,https://www.freetogame.com/g/67/thumbnail.jpg,Awesomenauts
AMZ Games,https://www.freetogame.com/chronicles-of-eidola,https://www.freetogame.com/open/chronicles-of-eidola,MMORPG,355,Web Browser,AMZ Games,2017-04-10,A free-to-play 3D Browser RPG from AMZGame.,https://www.freetogame.com/g/355/thumbnail.jpg,Chronicles of Eidola
"Cygames, Inc.",https://www.freetogame.com/shadowverse,https://www.freetogame.com/open/shadowverse,Card Game,88,PC (Windows),"Cygames, Inc.",2016-10-28,A free-to-play strategic CCG developed and published by Cygamesm the creators of Rage of Bahamut and Granblu Fantasy.,https://www.freetogame.com/g/88/thumbnail.jpg,Shadowverse
37Games Entertainment,https://www.freetogame.com/felspire,https://www.freetogame.com/open/felspire,MMORPG,384,Web Browser,37Games,2015-08-07,A free-to-play 2D browser-based fantasy MMORPG with plenty of dungeons and world bosses to slay.,https://www.freetogame.com/g/384/thumbnail.jpg,Felspire
WARTEAM,https://www.freetogame.com/warmode,https://www.freetogame.com/open/warmode,Shooter,152,PC (Windows),WARTEAM,2015-08-26,"A Free to play multiplayer online shooter. Sight in enemies to master Headshots, Double Kills and Triple Kills!",https://www.freetogame.com/g/152/thumbnail.jpg,WARMODE
CD Projekt Red,https://www.freetogame.com/gwent,https://www.freetogame.com/open/gwent,Card Game,66,PC (Windows),CD Projekt Red,2017-05-24,A free-to-play card game based on CD Projekt Red's popular Witcher franchise.,https://www.freetogame.com/g/66/thumbnail.jpg,Gwent: The Witcher Card Game
Automaton,https://www.freetogame.com/deceit,https://www.freetogame.com/open/deceit,Shooter,55,PC (Windows),Automaton,2017-05-03,"A free-to-play multiplayer first-person shooter set 
in an asylum!",https://www.freetogame.com/g/55/thumbnail.jpg,Deceit
Stunlock Studios,https://www.freetogame.com/battlerite,https://www.freetogame.com/open/battlerite,MOBA,94,PC (Windows),Stunlock Studios,2016-09-21,A free-to-play team arena brawler developed by Stunlock Studios. Players play as one of several available champions on teams in 2v2 or 3v3 matches.,https://www.freetogame.com/g/94/thumbnail.jpg,Battlerite
ESTsoft,https://www.freetogame.com/cabal-online,https://www.freetogame.com/open/cabal-online,MMORPG,304,PC (Windows),ESTsoft,2016-02-17,A free to play fast-paced skill-based MMORPG in a stunning world!,https://www.freetogame.com/g/304/thumbnail.jpg,Cabal Online
U.S. Army,https://www.freetogame.com/americas-army,https://www.freetogame.com/open/americas-army,Shooter,149,PC (Windows),U.S. Army,2015-10-01,"Take a first person shooter, have the game developed by the U.S. Army and you’ve got America’s Army.",https://www.freetogame.com/g/149/thumbnail.jpg,America’s Army: Proving Grounds
Sandbox Interactive GmbH,https://www.freetogame.com/albion-online,https://www.freetogame.com/open/albion-online,MMORPG,449,PC (Windows),Sandbox Interactive GmbH,2017-07-17,A free-to-play cross-platform sandbox MMO developed and published by Sandbox Interactive GmbH.,https://www.freetogame.com/g/449/thumbnail.jpg,Albion Online
Exozet,https://www.freetogame.com/catan-universe,https://www.freetogame.com/open/catan-universe,Card Game,71,PC (Windows),United Soft Media,2017-04-25,A free-to-play strategy game based on the classic board and card games.,https://www.freetogame.com/g/71/thumbnail.jpg,Catan Universe
Fredaikis AB,https://www.freetogame.com/infestation-new-z,https://www.freetogame.com/open/infestation-new-z,Shooter,85,PC (Windows),OP Productions LLC,2016-11-22,"A re-work of the open world zombie shooter game Infestation: Survivor Stories (or as it was formerly known ""The War Z"").",https://www.freetogame.com/g/85/thumbnail.jpg,Infestation: The New Z
Game Hollywood,https://www.freetogame.com/omega-zodiac,https://www.freetogame.com/open/omega-zodiac,MMORPG,344,Web Browser,Proficient City,2016-08-25,A Greek and Norse mythology based free-to-play action MMO developed and published by Proficient City and Game Hollywood.,https://www.freetogame.com/g/344/thumbnail.jpg,Omega Zodiac
IMC Games,https://www.freetogame.com/tree-of-savior,https://www.freetogame.com/open/tree-of-savior,MMORPG,116,PC (Windows),IMC Games,2016-05-10,"A fantasy 3D MMORPG with a massive freedom of choice, cute looking characters and a distinct art style.",https://www.freetogame.com/g/116/thumbnail.jpg,Tree of Savior
101XP,https://www.freetogame.com/dragon-blood,https://www.freetogame.com/open/dragon-blood,MMORPG,370,Web Browser,101XP,2016-04-16,"A free-to-play browser MMORPG from 101XP, you'll harness your unique power and the blood of dragons that flows through your veins!",https://www.freetogame.com/g/370/thumbnail.jpg,Dragon Blood
Obsidian Entertainment,https://www.freetogame.com/armored-warfare,https://www.freetogame.com/open/armored-warfare,Shooter,7,PC (Windows),My.com (Mail.ru Group),2015-10-08,A modern team-based MMO tank game from Obsidian Entertainment.,https://www.freetogame.com/g/7/thumbnail.jpg,Armored Warfare
SkyReacher Entertainment,https://www.freetogame.com/one-tower,https://www.freetogame.com/open/one-tower,MOBA,92,PC (Windows),SkyReacher Entertainment,2016-11-11,"A unique 1v1 MOBA known as a ""micro-moba"" developed and published by SkyReacher following a successful Kickstarter.",https://www.freetogame.com/g/92/thumbnail.jpg,One Tower
Cold Tea Studio,https://www.freetogame.com/fantasy-tales-online,https://www.freetogame.com/open/fantasy-tales-online,MMORPG,119,PC (Windows),Cold Tea Studio,2016-05-06,"A free-to-play, retro MMO featuring puzzles, a rich crafting system and Randomly generated dungeons!",https://www.freetogame.com/g/119/thumbnail.jpg,Fantasy Tales Online
Ankama Studio,https://www.freetogame.com/krosmaga,https://www.freetogame.com/open/krosmaga,Card Game,72,PC (Windows),Ankama Games,2017-04-12,"A free-to-play CCG/tower defense hybrid developed 
by Ankama Studio and published by 
Ankama Games.",https://www.freetogame.com/g/72/thumbnail.jpg,Krosmaga
BlackSpot Entertainment,https://www.freetogame.com/line-of-sight,https://www.freetogame.com/open/line-of-sight,Shooter,82,PC (Windows),BlackSpot Entertainment,2017-01-31,"Free FPS game described as ""Bioshock meets Call of Duty""!",https://www.freetogame.com/g/82/thumbnail.jpg,Line of Sight
Artix Entertainment,https://www.freetogame.com/adventurequest-3d,https://www.freetogame.com/open/adventurequest-3d,MMORPG,89,PC (Windows),Artix Entertainment,2016-10-19,A free to play cross-platform MMORPG from the creators of the original 2D RPG game.,https://www.freetogame.com/g/89/thumbnail.jpg,AdventureQuest 3D
KIXEYE,https://www.freetogame.com/vega-conflict,https://www.freetogame.com/open/vega-conflict,Strategy,136,PC (Windows),KIXEYE,2015-12-15,A Cross-Platform free to play 2D sci-fi strategy MMO.,https://www.freetogame.com/g/136/thumbnail.jpg,VEGA Conflict
Fishing Planet LLC,https://www.freetogame.com/fishing-planet,https://www.freetogame.com/open/fishing-planet,Sports,157,PC (Windows),Fishing Planet LLC,2015-08-11,A Free to play realistic online first-person multiplayer fishing simulator!,https://www.freetogame.com/g/157/thumbnail.jpg,Fishing Planet
Gamemag,https://www.freetogame.com/weapons-of-mythology,https://www.freetogame.com/open/weapons-of-mythology,MMORPG,112,PC (Windows),IDC/Games,2016-06-07,A 3D free-to-play fantasy MMORPG published by IDC/Games.,https://www.freetogame.com/g/112/thumbnail.jpg,Weapons Of Mythology
JoyGames,https://www.freetogame.com/one-piece-online-2,https://www.freetogame.com/open/one-piece-online-2,MMORPG,346,Web Browser,JoyGames,2015-09-25,"A free-to-play, browser-based 2D MMORPG based on the immensely popular One Piece franchise.",https://www.freetogame.com/g/346/thumbnail.jpg,One Piece Online 2
Playcoco (Subsidiary of Gamania),https://www.freetogame.com/lucent-heart,https://www.freetogame.com/open/lucent-heart,MMORPG,221,PC (Windows),Suba Games,2014-01-10,A free to play MMORPG with a match making system that helps players find their soulmates.,https://www.freetogame.com/g/221/thumbnail.jpg,Lucent Heart
Wargaming,https://www.freetogame.com/world-of-warplanes,https://www.freetogame.com/open/world-of-warplanes,Shooter,224,PC (Windows),Wargaming,2013-11-12,A free-to-play flight combat MMO brought to you by Wargaming.,https://www.freetogame.com/g/224/thumbnail.jpg,World of Warplanes
Hoobalugalar_X,https://www.freetogame.com/codename-cure,https://www.freetogame.com/open/codename-cure,Shooter,159,PC (Windows),Hoobalugalar_X,2015-07-18,"A free to play 3D MMOFPS featuring cooperative play, and objective-based missions.",https://www.freetogame.com/g/159/thumbnail.jpg,Codename CURE
Vostok Games,https://www.freetogame.com/survarium,https://www.freetogame.com/open/survarium,Shooter,175,PC (Windows),Vostok Games,2015-04-02,A free to play post-apocalyptic online FPS game.,https://www.freetogame.com/g/175/thumbnail.jpg,Survarium
Smartly Dressed Games,https://www.freetogame.com/unturned,https://www.freetogame.com/open/unturned,Shooter,204,PC (Windows),Smartly Dressed Games,2014-07-08,"A independently developed free-to-play MMO survival 
game!",https://www.freetogame.com/g/204/thumbnail.jpg,Unturned
Bethesda Game Studios,https://www.freetogame.com/fallout-shelter,https://www.freetogame.com/open/fallout-shelter,Strategy,104,PC (Windows),Bethesda Game Studios,2015-06-14,A free-to-play simulation game based on Bethesda Game Studios' popular Fallout franchise.,https://www.freetogame.com/g/104/thumbnail.jpg,Fallout Shelter
Mad Otter Games,https://www.freetogame.com/villagers-and-heroes,https://www.freetogame.com/open/villagers-and-heroes,MMORPG,214,PC (Windows),Mad Otter Games,2014-04-17,A free-to-play fantasy sandbox 3D MMORPG that has plenty to offer gamers.,https://www.freetogame.com/g/214/thumbnail.jpg,Villagers and Heroes
Blue Manchu,https://www.freetogame.com/card-hunter,https://www.freetogame.com/open/card-hunter,Card Game,163,"PC (Windows), Web Browser",Blue Manchu,2015-07-14,"A free online collectible card game which blends together role-playing, card play and tactical combat.",https://www.freetogame.com/g/163/thumbnail.jpg,Card Hunter
Splash Damage,https://www.freetogame.com/dirty-bomb,https://www.freetogame.com/open/dirty-bomb,Shooter,169,PC (Windows),"
Warchest Ltd.",2015-06-01,A free-to-play first person shooter multiplayer game set in a post-apocalyptic London.,https://www.freetogame.com/g/169/thumbnail.jpg,Dirty Bomb
Trendy Entertainment,https://www.freetogame.com/dungeon-defenders-2,https://www.freetogame.com/open/dungeon-defenders-2,Shooter,182,PC (Windows),Trendy Entertainment,2014-12-05,A free-to-play cooperative 3D tower-defense game by Trendy Entertainment.,https://www.freetogame.com/g/182/thumbnail.jpg,Dungeon Defenders 2
Shumkov Dmitriy,https://www.freetogame.com/blockade-3d,https://www.freetogame.com/open/blockade-3d,Shooter,184,PC (Windows),Shumkov Dmitriy,2014-11-05,A free to play FPS in an editable procedural world.,https://www.freetogame.com/g/184/thumbnail.jpg,Blockade 3D
Lightmare Studios,https://www.freetogame.com/infinity-wars,https://www.freetogame.com/open/infinity-wars,Card Game,193,PC (Windows),Lightmare Studios,2014-09-05,"A MMO trading card game, Build up your decks and customize them with tons of factional cards!",https://www.freetogame.com/g/193/thumbnail.jpg,Infinity Wars
GamePrix,https://www.freetogame.com/divine-souls,https://www.freetogame.com/open/divine-souls,MMORPG,195,PC (Windows),Suba Games,2014-08-15,A action-based MMORPG in a fantasy world with magic and technology.,https://www.freetogame.com/g/195/thumbnail.jpg,Divine Souls
